O,D,Ton
1000000,77056,61.56666666666666
1000000,77076,114.38333333333333
1000000,77104,76.625
1000000,77108,68.23214285714286
1000000,77110,56.55833333333334
1000000,77142,318.1666666666667
1000000,77166,64.03333333333333
1000000,77174,25.400000000000002
1000000,77182,46.96666666666667
1000000,77189,3.0
1000000,77223,32.225
1000000,77227,75.03333333333333
1000000,77250,31.857142857142858
1000000,77295,318.1666666666667
1000000,77303,107.48214285714286
1000000,77317,71.10714285714286
1000000,77342,39.65
1000000,77377,3.0
1000000,77387,54.7
1000000,77398,238.88333333333333
1000000,77406,5.3
1000000,77433,25.65
1000000,77434,48.050000000000004
1000000,77450,91.33833333333334
1000000,77469,59.923809523809524
1000000,77481,412.4666666666667
1000000,77485,116.28333333333333
1000000,77489,59.923809523809524
1000000,77511,27.56
1000000,77520,48.050000000000004
1000000,77546,3.5
1000000,77559,121.97380952380954
1000000,77561,12.033333333333333
1000000,77577,26.29
1000000,77604,32.24
1000000,77614,75.61666666666667
1000000,77624,9.84
1000000,77639,201.21666666666664
1000000,77669,15.333333333333334
1000000,77678,202.49166666666667
1000000,77688,9.84
1000000,77692,1.29
1000000,77700,3.66
1000000,77738,3.94
1000000,77742,42.25333333333334
1000000,77800,1.3933333333333333
1000000,77809,0.5
1000000,77815,62.25
1000000,77818,22.645
1000000,77820,3.0
1000000,77870,10.379999999999999
1000000,77871,9.26
1000000,77872,1.915
1000000,77877,2.57
1000000,77883,34.214999999999996
1000000,77887,0.9400000000000001
1000000,77897,27.566666666666666
1000000,77910,66.35
1000000,77930,14.2
1000000,77931,29.475
1000000,77987,3.668333333333333
1000000,77989,1.28
1000000,78066,0.9400000000000001
1000000,78070,3.83
1000000,78098,12.033333333333333
1000000,78144,2.666666666666667
1000000,78187,0.7333333333333334
1000000,78204,16.075
1000000,78205,14.2
1000000,78207,1.815
1000000,78212,2.55
1000000,78231,3.6333333333333333
1000000,78233,0.0
1000000,78242,2.5583333333333336
1000000,78249,0.8
1000000,78278,1.9333333333333333
1000000,78289,0.8833333333333333
1000000,78300,3.123333333333333
1000000,78344,0.0
1000000,78360,0.475
1000000,78388,0.4
1000000,78425,0.64
1000000,78461,1.64
1000000,78467,0.0
1000000,78478,1.64
1000000,78487,1.8083333333333333
1000000,78510,1.7149999999999999
1000000,78579,1.1233333333333333
1000000,78679,0.48333333333333334
1000000,78692,2.1333333333333333
1000000,78703,2.915
1000000,78726,0.64
1000000,78771,1.275
1000000,78903,0.0
1000000,78929,0.16
1000000,78974,0.0
1000000,79022,0.0
1000000,79047,0.16
1000000,79049,0.0
1000000,79060,0.64
1000000,79066,0.0
1000000,79079,0.0
1000000,79126,0.0
1000000,79169,0.0
1000000,79188,0.0
1000000,79203,0.0
1000000,79208,0.7000000000000001
1000000,79320,0.0
1000000,79358,0.0
1000000,79409,0.54
1000000,79460,0.54
1000000,79524,0.0
1000000,79701,0.0
1000000,79719,0.0
1000000,79968,0.0
1000000,80004,0.0
1000000,80020,0.0
1000000,80109,0.0
1000000,80264,0.0
1000000,80332,0.0
1000000,80833,0.0
1000000,80838,0.0
1000001,1000000,0.0
1000001,1000001,0.0
1000001,1000002,0.0
1000001,1000003,0.0
1000001,1000004,0.0
1000001,1000005,0.0
1000001,1000007,0.0
1000001,1000008,0.0
1000001,1000009,0.0
1000001,1000010,0.0
1000001,1000011,0.0
1000001,1000012,48.9
1000001,1000013,0.0
1000001,1000014,0.0
1000001,1000015,0.0
1000001,1000016,0.0
1000001,1000017,0.0
1000001,1000018,0.0
1000001,1000019,0.0
1000001,1000020,0.0
1000001,1000021,0.0
1000001,1000022,0.0
1000001,1000023,18.7
1000001,1000024,0.0
1000001,1000025,0.0
1000001,1000026,0.0
1000001,1000027,8.1
1000001,1000028,0.0
1000001,1000029,0.0
1000001,1000030,0.0
1000001,1000031,0.0
1000001,1000032,0.0
1000001,1000033,0.0
1000001,1000034,0.0
1000001,1000035,0.0
1000001,1000036,2.2
1000001,1000037,0.0
1000001,1000038,0.0
1000001,1000039,0.0
1000001,1000040,0.0
1000001,1000041,13.4
1000001,1000042,0.0
1000001,1000043,0.0
1000001,1000044,0.0
1000001,1000045,0.0
1000001,1000046,0.0
1000001,1000047,0.0
1000001,1000048,0.0
1000001,113707,2.6333333333333333
1000001,114425,0.0
1000001,114430,0.0
1000001,114489,0.0
1000001,114588,1.8
1000001,2146236900,0.0
1000001,2146237252,1.9
1000001,2146237358,7.25
1000001,2146237363,22.626666666666665
1000001,2146237366,0.0
1000001,2146237373,1.4666666666666668
1000001,2146237375,0.0
1000001,2146237805,0.0
1000001,2146237822,0.0
1000001,2146237837,0.0
1000001,2146237900,23.166666666666664
1000001,2146237901,0.0
1000001,2146237902,0.0
1000001,2146237904,0.0
1000001,2146237906,0.0
1000001,2146237907,0.0
1000001,2146237908,19.891666666666666
1000001,2146237909,18.485
1000001,2146237910,9.16
1000001,2146237911,1091.6583333333333
1000001,2146237912,31.65
1000001,2146237913,9.6
1000001,2146237915,0.0
1000001,2146237917,0.0
1000001,2146237920,0.0
1000001,2146237921,0.0
1000001,2146237928,0.0
1000001,2146237929,11.475
1000001,2146237930,0.0
1000001,2146237931,0.0
1000001,2146237932,24.009999999999998
1000001,280907,7.75
1000001,282361,0.0
1000001,282575,0.0
1000001,282586,0.0
1000001,282587,261.08000000000004
1000001,282599,0.0
1000001,73510,0.0
1000001,73751,0.0
1000001,73760,0.0
1000001,73816,0.0
1000001,73876,0.0
1000001,73972,0.0
1000001,74055,0.0
1000001,74232,0.0
1000001,74451,0.0
1000001,74521,0.0
1000001,74723,0.0
1000001,74984,0.0
1000001,75006,0.0
1000001,75064,0.0
1000001,75131,0.0
1000001,75279,1.8666666666666665
1000001,75318,0.0
1000001,75467,0.0
1000001,75533,3.9
1000001,75579,9.6
1000001,75627,20.11
1000001,75631,2.6333333333333333
1000001,75634,13.850000000000001
1000001,75659,2.6333333333333333
1000001,75766,13.826666666666666
1000001,75778,829.9333333333334
1000001,75794,0.0
1000001,75880,1.8666666666666665
1000001,75937,28.05
1000001,75961,4.25
1000001,76069,9.55
1000001,76072,2.2333333333333334
1000001,76108,8.15
1000001,76138,17.66
1000001,76144,2.2333333333333334
1000001,76153,11.959999999999999
1000001,76187,31.65
1000001,76243,106.82499999999999
1000001,76300,28.05
1000001,76316,28.05
1000001,76354,2.2333333333333334
1000001,76442,2.8
1000001,76462,14.325
1000001,76513,10.666666666666666
1000001,76541,75.175
1000001,76550,55.425
1000001,76554,7.533333333333333
1000001,76573,5.433333333333334
1000001,76579,16.1
1000001,76599,2.7333333333333334
1000001,76604,261.08000000000004
1000001,76634,261.08000000000004
1000001,76655,2.4333333333333336
1000001,76673,84.65
1000001,76712,75.175
1000001,76727,6.175
1000001,76732,75.175
1000001,76735,829.9333333333334
1000001,76759,3.233333333333333
1000001,76801,6.175
1000001,76812,16.466666666666665
1000001,76819,36.535
1000001,76824,261.08000000000004
1000001,76840,13.733333333333334
1000001,76844,9.16
1000001,76851,53.0
1000001,76862,25.625
1000001,76921,16.666666666666668
1000001,76949,3.233333333333333
1000001,76963,32.49166666666667
1000001,77007,522.8050000000001
1000001,77022,6.7
1000001,77039,3.233333333333333
1000001,77056,16.466666666666665
1000001,77076,14.066666666666666
1000001,77104,17.71666666666667
1000001,77108,12.853571428571428
1000001,77110,10.2
1000001,77142,39.233333333333334
1000001,77166,6.866666666666667
1000001,77174,8.366666666666667
1000001,77182,5.7
1000001,77189,0.0
1000001,77223,3.5
1000001,77227,4.25
1000001,77250,3.5285714285714285
1000001,77295,39.233333333333334
1000001,77303,18.378571428571426
1000001,77317,9.053571428571429
1000001,77342,5.45
1000001,77377,0.0
1000001,77387,261.725
1000001,77398,12.616666666666667
1000001,77406,1.9
1000001,77433,0.0
1000001,77434,0.0
1000001,77450,4.25
1000001,77469,3.5285714285714285
1000001,77481,300.95833333333337
1000001,77485,4.25
1000001,77489,3.5285714285714285
1000001,77511,1.4
1000001,77520,0.0
1000001,77546,0.0
1000001,77559,8.978571428571428
1000001,77561,0.0
1000001,77577,0.0
1000001,77604,0.0
1000001,77614,0.0
1000001,77624,0.0
1000001,77639,5.45
1000001,77669,0.0
1000001,77678,0.0
1000001,77688,0.0
1000001,77692,0.0
1000001,77700,0.0
1000001,77738,0.0
1000001,77742,0.0
1000001,77800,0.0
1000001,77809,0.0
1000001,77815,0.0
1000001,77818,0.0
1000001,77820,0.0
1000001,77870,0.0
1000001,77871,0.0
1000001,77872,0.0
1000001,77877,0.0
1000001,77883,0.0
1000001,77887,0.0
1000001,77897,0.0
1000001,77910,0.0
1000001,77930,0.0
1000001,77931,0.0
1000001,77987,0.0
1000001,77989,0.0
1000001,78066,0.0
1000001,78070,0.0
1000001,78098,0.0
1000001,78144,0.0
1000001,78187,0.0
1000001,78204,0.0
1000001,78205,0.0
1000001,78207,0.0
1000001,78212,0.0
1000001,78231,0.0
1000001,78233,0.0
1000001,78242,0.0
1000001,78249,0.0
1000001,78278,0.0
1000001,78289,0.0
1000001,78300,0.0
1000001,78344,0.0
1000001,78360,0.0
1000001,78388,0.0
1000001,78425,0.0
1000001,78461,0.0
1000001,78467,0.0
1000001,78478,0.0
1000001,78487,0.0
1000001,78510,0.0
1000001,78579,0.0
1000001,78679,0.0
1000001,78692,0.0
1000001,78703,0.0
1000001,78726,0.0
1000001,78771,0.0
1000001,78903,0.0
1000001,78929,0.0
1000001,78974,0.0
1000001,79022,0.0
1000001,79047,0.0
1000001,79049,0.0
1000001,79060,0.0
1000001,79066,0.0
1000001,79079,0.0
1000001,79126,0.0
1000001,79169,0.0
1000001,79188,0.0
1000001,79203,0.0
1000001,79208,0.0
1000001,79320,0.0
1000001,79358,0.0
1000001,79409,0.0
1000001,79460,0.0
1000001,79524,0.0
1000001,79701,0.0
1000001,79719,0.0
1000001,79968,0.0
1000001,80004,0.0
1000001,80020,0.0
1000001,80109,0.0
1000001,80264,0.0
1000001,80332,0.0
1000001,80833,0.0
1000001,80838,0.0
1000002,1000000,0.0
1000002,1000001,0.0
1000002,1000002,0.0
1000002,1000003,0.0
1000002,1000004,0.0
1000002,1000005,0.0
1000002,1000007,0.0
1000002,1000008,0.0
1000002,1000009,0.0
1000002,1000010,0.0
1000002,1000011,0.2
1000002,1000012,32.5
1000002,1000013,0.0
1000002,1000014,0.0
1000002,1000015,0.1
1000002,1000016,0.0
1000002,1000017,0.0
1000002,1000018,1.5
1000002,1000019,0.0
1000002,1000020,0.0
1000002,1000021,0.0
1000002,1000022,0.0
1000002,1000023,16.7
1000002,1000024,0.0
1000002,1000025,0.0
1000002,1000026,0.0
1000002,1000027,4.7
1000002,1000028,0.0
1000002,1000029,0.0
1000002,1000030,0.0
1000002,1000031,0.0
1000002,1000032,0.0
1000002,1000033,0.0
1000002,1000034,0.0
1000002,1000035,0.0
1000002,1000036,1.2
1000002,1000037,0.0
1000002,1000038,0.0
1000002,1000039,0.0
1000002,1000040,0.0
1000002,1000041,10.5
1000002,1000042,0.0
1000002,1000043,0.0
1000002,1000044,0.0
1000002,1000045,0.0
1000002,1000046,0.0
1000002,1000047,0.0
1000002,1000048,0.0
1000002,113707,1.4666666666666668
1000002,114425,0.0
1000002,114430,0.0
1000002,114489,0.0
1000002,114588,1.9
1000002,2146236900,0.09999999999999999
1000002,2146237252,0.05
1000002,2146237358,25.333333333333332
1000002,2146237363,11.446666666666665
1000002,2146237366,15.766666666666666
1000002,2146237373,6.566666666666666
1000002,2146237375,69.45
1000002,2146237805,0.1
1000002,2146237822,0.075
1000002,2146237837,0.12
1000002,2146237900,15.5
1000002,2146237901,0.045
1000002,2146237902,0.09999999999999999
1000002,2146237904,0.0
1000002,2146237906,0.0
1000002,2146237907,0.6
1000002,2146237908,50.23333333333333
1000002,2146237909,17.494999999999997
1000002,2146237910,6.42
1000002,2146237911,934.8583333333333
1000002,2146237912,0.0
1000002,2146237913,5.675000000000001
1000002,2146237915,0.075
1000002,2146237917,0.325
1000002,2146237920,0.37999999999999995
1000002,2146237921,0.27999999999999997
1000002,2146237928,0.0
1000002,2146237929,7.25
1000002,2146237930,27.58
1000002,2146237931,0.665
1000002,2146237932,25.945
1000002,280907,56.45
1000002,282361,0.0
1000002,282575,0.0
1000002,282586,0.0
1000002,282587,0.5599999999999999
1000002,282599,0.0
1000002,73510,0.0
1000002,73751,0.0
1000002,73760,0.0
1000002,73816,0.0
1000002,73876,0.0
1000002,73972,0.0
1000002,74055,0.0
1000002,74232,0.0
1000002,74451,0.0
1000002,74521,0.0
1000002,74723,0.0
1000002,74984,0.0
1000002,75006,0.0
1000002,75064,0.0
1000002,75131,0.0
1000002,75279,0.06666666666666667
1000002,75318,0.0
1000002,75467,0.0
1000002,75533,2.3000000000000003
1000002,75579,5.675000000000001
1000002,75627,10.28
1000002,75631,1.4666666666666668
1000002,75634,6.975
1000002,75659,1.4666666666666668
1000002,75766,6.746666666666666
1000002,75778,55.93333333333334
1000002,75794,0.0
1000002,75880,0.06666666666666667
1000002,75937,16.6
1000002,75961,2.05
1000002,76069,5.15
1000002,76072,1.6333333333333335
1000002,76108,3.5
1000002,76138,10.055
1000002,76144,1.6333333333333335
1000002,76153,6.68
1000002,76187,0.0
1000002,76243,44.65
1000002,76300,16.6
1000002,76316,16.6
1000002,76354,1.6333333333333335
1000002,76442,2.5
1000002,76462,7.65
1000002,76513,4.766666666666667
1000002,76541,44.65
1000002,76550,29.3
1000002,76554,4.733333333333333
1000002,76573,3.5666666666666664
1000002,76579,8.333333333333332
1000002,76599,2.1333333333333337
1000002,76604,0.5599999999999999
1000002,76634,0.5599999999999999
1000002,76655,1.9333333333333336
1000002,76673,32.675
1000002,76712,44.65
1000002,76727,4.15
1000002,76732,44.65
1000002,76735,55.93333333333334
1000002,76759,2.1
1000002,76801,4.15
1000002,76812,11.166666666666666
1000002,76819,19.119999999999997
1000002,76824,0.5599999999999999
1000002,76840,9.216666666666667
1000002,76844,6.42
1000002,76851,32.675
1000002,76862,19.975
1000002,76921,16.85
1000002,76949,2.1
1000002,76963,32.40833333333333
1000002,77007,879.4849999999999
1000002,77022,4.333333333333333
1000002,77039,2.1
1000002,77056,11.166666666666666
1000002,77076,22.583333333333332
1000002,77104,30.25
1000002,77108,23.746428571428574
1000002,77110,13.633333333333333
1000002,77142,154.13333333333333
1000002,77166,12.433333333333332
1000002,77174,11.200000000000001
1000002,77182,25.066666666666666
1000002,77189,0.05
1000002,77223,9.3
1000002,77227,61.28333333333333
1000002,77250,12.671428571428573
1000002,77295,154.13333333333333
1000002,77303,32.19642857142857
1000002,77317,21.121428571428574
1000002,77342,19.75
1000002,77377,0.075
1000002,77387,878.925
1000002,77398,172.05
1000002,77406,0.05
1000002,77433,24.025
1000002,77434,77.51666666666667
1000002,77450,146.725
1000002,77469,36.13809523809524
1000002,77481,1494.1583333333333
1000002,77485,101.07499999999999
1000002,77489,36.13809523809524
1000002,77511,17.416666666666668
1000002,77520,77.51666666666667
1000002,77546,0.05
1000002,77559,74.08809523809524
1000002,77561,301.6666666666667
1000002,77577,24.104999999999997
1000002,77604,57.81999999999999
1000002,77614,236.95
1000002,77624,39.62
1000002,77639,158.61666666666667
1000002,77669,61.199999999999996
1000002,77678,199.20833333333334
1000002,77688,39.62
1000002,77692,0.18
1000002,77700,0.2
1000002,77738,0.235
1000002,77742,167.58666666666664
1000002,77800,0.2
1000002,77809,0.0
1000002,77815,146.79666666666668
1000002,77818,40.73
1000002,77820,0.075
1000002,77870,39.446666666666665
1000002,77871,27.68
1000002,77872,0.185
1000002,77877,0.36
1000002,77883,79.91166666666666
1000002,77887,0.16
1000002,77897,159.43333333333334
1000002,77910,216.24666666666667
1000002,77930,69.28
1000002,77931,70.305
1000002,77987,0.6
1000002,77989,0.18
1000002,78066,0.16
1000002,78070,0.63
1000002,78098,301.6666666666667
1000002,78144,0.39999999999999997
1000002,78187,0.09999999999999999
1000002,78204,1.2249999999999999
1000002,78205,69.28
1000002,78207,0.26
1000002,78212,0.45
1000002,78231,0.8999999999999999
1000002,78233,0.0
1000002,78242,0.48333333333333334
1000002,78249,0.2
1000002,78278,0.3
1000002,78289,0.175
1000002,78300,0.6233333333333333
1000002,78344,0.0
1000002,78360,0.025
1000002,78388,0.075
1000002,78425,0.13999999999999999
1000002,78461,0.33999999999999997
1000002,78467,0.0
1000002,78478,0.33999999999999997
1000002,78487,0.33333333333333337
1000002,78510,0.33999999999999997
1000002,78579,0.24
1000002,78679,0.09999999999999999
1000002,78692,0.6
1000002,78703,0.665
1000002,78726,0.13999999999999999
1000002,78771,0.325
1000002,78903,0.0
1000002,78929,0.02
1000002,78974,0.0
1000002,79022,0.0
1000002,79047,0.02
1000002,79049,0.0
1000002,79060,0.13999999999999999
1000002,79066,0.0
1000002,79079,0.0
1000002,79126,0.0
1000002,79169,0.0
1000002,79188,0.0
1000002,79203,0.0
1000002,79208,0.3
1000002,79320,0.0
1000002,79358,0.0
1000002,79409,0.27999999999999997
1000002,79460,0.27999999999999997
1000002,79524,0.0
1000002,79701,0.0
1000002,79719,0.0
1000002,79968,0.0
1000002,80004,0.0
1000002,80020,0.0
1000002,80109,0.0
1000002,80264,0.0
1000002,80332,0.0
1000002,80833,0.0
1000002,80838,0.0
1000003,1000000,8.8
1000003,1000001,0.0
1000003,1000002,0.0
1000003,1000003,0.0
1000003,1000004,0.0
1000003,1000005,292.9
1000003,1000007,5.2
1000003,1000008,0.0
1000003,1000009,0.0
1000003,1000010,0.0
1000003,1000011,0.0
1000003,1000012,0.0
1000003,1000013,0.0
1000003,1000014,0.0
1000003,1000015,0.0
1000003,1000016,17.1
1000003,1000017,60.9
1000003,1000018,0.0
1000003,1000019,72.3
1000003,1000020,0.0
1000003,1000021,0.0
1000003,1000022,0.0
1000003,1000023,0.0
1000003,1000024,2.4
1000003,1000025,0.0
1000003,1000026,0.0
1000003,1000027,0.0
1000003,1000028,279.3
1000003,1000029,90.8
1000003,1000030,0.0
1000003,1000031,0.0
1000003,1000032,0.0
1000003,1000033,0.0
1000003,1000034,0.0
1000003,1000035,0.0
1000003,1000036,0.0
1000003,1000037,0.0
1000003,1000038,86.4
1000003,1000039,0.0
1000003,1000040,0.0
1000003,1000041,0.0
1000003,1000042,0.0
1000003,1000043,0.0
1000003,1000044,0.0
1000003,1000045,74.7
1000003,1000046,0.0
1000003,1000047,0.0
1000003,1000048,0.0
1000003,113707,0.0
1000003,114425,0.0
1000003,114430,0.0
1000003,114489,0.06666666666666667
1000003,114588,0.0
1000003,2146236900,0.0
1000003,2146237252,0.0
1000003,2146237358,0.0
1000003,2146237363,0.0
1000003,2146237366,0.0
1000003,2146237373,0.3333333333333333
1000003,2146237375,0.3
1000003,2146237805,0.0
1000003,2146237822,0.0
1000003,2146237837,0.0
1000003,2146237900,0.0
1000003,2146237901,0.0
1000003,2146237902,0.0
1000003,2146237904,0.24
1000003,2146237906,0.24
1000003,2146237907,0.3666666666666667
1000003,2146237908,1.3083333333333333
1000003,2146237909,1.225
1000003,2146237910,0.0
1000003,2146237911,3.1500000000000004
1000003,2146237912,20.233333333333334
1000003,2146237913,0.0
1000003,2146237915,0.0
1000003,2146237917,0.24
1000003,2146237920,0.0
1000003,2146237921,0.0
1000003,2146237928,0.0
1000003,2146237929,0.0
1000003,2146237930,0.0
1000003,2146237931,0.0
1000003,2146237932,2.2
1000003,280907,0.0
1000003,282361,0.0
1000003,282575,19.933333333333334
1000003,282586,1.7
1000003,282587,0.6599999999999999
1000003,282599,0.0
1000003,73510,5.55
1000003,73751,13.0
1000003,73760,5.55
1000003,73816,13.0
1000003,73876,113.7
1000003,73972,113.7
1000003,74055,0.0
1000003,74232,0.0
1000003,74451,113.7
1000003,74521,13.0
1000003,74723,0.0
1000003,74984,0.0
1000003,75006,13.0
1000003,75064,6.933333333333334
1000003,75131,6.933333333333334
1000003,75279,31.099999999999998
1000003,75318,11.7
1000003,75467,3.9333333333333336
1000003,75533,0.0
1000003,75579,0.0
1000003,75627,0.0
1000003,75631,0.0
1000003,75634,0.0
1000003,75659,0.0
1000003,75766,6.3999999999999995
1000003,75778,6.033333333333333
1000003,75794,1.7
1000003,75880,6.3999999999999995
1000003,75937,6.55
1000003,75961,0.0
1000003,76069,0.0
1000003,76072,0.0
1000003,76108,0.0
1000003,76138,0.0
1000003,76144,0.0
1000003,76153,0.0
1000003,76187,3.3
1000003,76243,6.4
1000003,76300,6.55
1000003,76316,6.55
1000003,76354,0.0
1000003,76442,0.0
1000003,76462,0.0
1000003,76513,0.0
1000003,76541,3.1
1000003,76550,11.175
1000003,76554,0.0
1000003,76573,0.0
1000003,76579,0.0
1000003,76599,0.0
1000003,76604,0.6599999999999999
1000003,76634,0.6599999999999999
1000003,76655,0.0
1000003,76673,7.925
1000003,76712,3.1
1000003,76727,0.0
1000003,76732,3.1
1000003,76735,2.1
1000003,76759,0.0
1000003,76801,0.0
1000003,76812,0.0
1000003,76819,4.625
1000003,76824,0.6599999999999999
1000003,76840,0.0
1000003,76844,0.0
1000003,76851,4.625
1000003,76862,0.0
1000003,76921,0.0
1000003,76949,0.0
1000003,76963,0.0
1000003,77007,1.71
1000003,77022,0.0
1000003,77039,0.0
1000003,77056,0.0
1000003,77076,0.0
1000003,77104,0.0
1000003,77108,2.3535714285714286
1000003,77110,0.0
1000003,77142,2.1
1000003,77166,0.0
1000003,77174,0.0
1000003,77182,0.0
1000003,77189,0.0
1000003,77223,0.0
1000003,77227,0.0
1000003,77250,1.1285714285714286
1000003,77295,2.1
1000003,77303,3.3285714285714287
1000003,77317,2.1035714285714286
1000003,77342,0.0
1000003,77377,0.0
1000003,77387,1.05
1000003,77398,3.8000000000000003
1000003,77406,0.0
1000003,77433,0.0
1000003,77434,0.8666666666666667
1000003,77450,0.0
1000003,77469,2.261904761904762
1000003,77481,4.95
1000003,77485,0.0
1000003,77489,2.261904761904762
1000003,77511,0.0
1000003,77520,0.8666666666666667
1000003,77546,0.0
1000003,77559,2.261904761904762
1000003,77561,0.8666666666666667
1000003,77577,0.0
1000003,77604,0.9199999999999999
1000003,77614,1.7999999999999998
1000003,77624,0.9199999999999999
1000003,77639,3.466666666666667
1000003,77669,0.0
1000003,77678,4.333333333333334
1000003,77688,0.9199999999999999
1000003,77692,0.0
1000003,77700,0.0
1000003,77738,0.0
1000003,77742,0.9199999999999999
1000003,77800,0.0
1000003,77809,0.0
1000003,77815,1.7466666666666668
1000003,77818,0.0
1000003,77820,0.0
1000003,77870,0.0
1000003,77871,0.0
1000003,77872,0.0
1000003,77877,0.0
1000003,77883,0.9199999999999999
1000003,77887,0.0
1000003,77897,0.9333333333333332
1000003,77910,2.046666666666667
1000003,77930,0.8800000000000001
1000003,77931,0.8800000000000001
1000003,77987,0.0
1000003,77989,0.0
1000003,78066,0.0
1000003,78070,0.0
1000003,78098,0.8666666666666667
1000003,78144,0.0
1000003,78187,0.0
1000003,78204,0.1
1000003,78205,0.8800000000000001
1000003,78207,0.0
1000003,78212,0.0
1000003,78231,0.5666666666666667
1000003,78233,0.575
1000003,78242,0.0
1000003,78249,0.6749999999999999
1000003,78278,0.0
1000003,78289,0.0
1000003,78300,0.0
1000003,78344,0.575
1000003,78360,0.0
1000003,78388,0.0
1000003,78425,0.0
1000003,78461,0.0
1000003,78467,0.575
1000003,78478,0.0
1000003,78487,0.0
1000003,78510,0.0
1000003,78579,0.0
1000003,78679,0.0
1000003,78692,0.3666666666666667
1000003,78703,0.0
1000003,78726,0.0
1000003,78771,0.0
1000003,78903,0.0
1000003,78929,0.0
1000003,78974,0.0
1000003,79022,0.0
1000003,79047,0.0
1000003,79049,0.0
1000003,79060,0.0
1000003,79066,0.0
